,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
1806,29970,30630,Q1289901,Harold Ford Jr.,Q230492,University of Michigan,United States of America,1,Did Harold Ford Jr. attend University of Michigan?,Harold Ford Jr. attended University of Michigan.,742
1807,29969,30629,Q1289901,Harold Ford Jr.,Q49117,University of Pennsylvania,United States of America,1,Did Harold Ford Jr. attend University of Pennsylvania?,Harold Ford Jr. attended University of Pennsylvania.,742
1808,30113,30778,Q1290169,Sulejman Ugljanin,Q6048890,International Burch University,Bosnia and Herzegovina,0,Did Sulejman Ugljanin attend International Burch University?,Sulejman Ugljanin attended International Burch University.,743
1809,30109,30774,Q1290169,Sulejman Ugljanin,Q572286,University of Sarajevo,Bosnia and Herzegovina,1,Did Sulejman Ugljanin attend University of Sarajevo?,Sulejman Ugljanin attended University of Sarajevo.,743
1810,30119,30784,Q1290408,Sorina-Luminița Plăcintă,Q1475400,Transilvania University of Brașov,Romania,0,Did Sorina-Luminița Plăcintă attend Transilvania University of Brașov?,Sorina-Luminița Plăcintă attended Transilvania University of Brașov.,744
1811,30115,30780,Q1290408,Sorina-Luminița Plăcintă,Q458666,Gheorghe Asachi Technical University of Iași,Romania,1,Did Sorina-Luminița Plăcintă attend Gheorghe Asachi Technical University of Iași?,Sorina-Luminița Plăcintă attended Gheorghe Asachi Technical University of Iași.,744
1812,30125,30790,Q1290543,Kálmán Soós,Q4271095,Danylo Halytsky Lviv National Medical University,Austrian Empire,0,Did Kálmán Soós attend Danylo Halytsky Lviv National Medical University?,Kálmán Soós attended Danylo Halytsky Lviv National Medical University.,745
1813,30121,30786,Q1290543,Kálmán Soós,Q4469637,Uzhhorod National University,Ukraine,1,Did Kálmán Soós attend Uzhhorod National University?,Kálmán Soós attended Uzhhorod National University.,745
1814,187,189,Q12911,Christopher Loeak,Q16973001,"University of California, Irvine School of Humanities",United States of America,0,"Did Christopher Loeak attend University of California, Irvine School of Humanities?","Christopher Loeak attended University of California, Irvine School of Humanities.",746
1815,186,188,Q12911,Christopher Loeak,Q1591615,Hawaii Pacific University,United States of America,1,Did Christopher Loeak attend Hawaii Pacific University?,Christopher Loeak attended Hawaii Pacific University.,746
1816,197,199,Q12914,Kessai Note,Q7133170,Papua New Guinea University of Natural Resources and Environment,Papua New Guinea,0,Did Kessai Note attend Papua New Guinea University of Natural Resources and Environment?,Kessai Note attended Papua New Guinea University of Natural Resources and Environment.,747
1817,192,194,Q12914,Kessai Note,Q780975,University of Papua New Guinea,Papua New Guinea,1,Did Kessai Note attend University of Papua New Guinea?,Kessai Note attended University of Papua New Guinea.,747
1818,30240,30906,Q1291415,Edvardas Žakaris,Q7931197,Vilnius University Faculty of Communication,Lithuania,0,Did Edvardas Žakaris attend Vilnius University Faculty of Communication?,Edvardas Žakaris attended Vilnius University Faculty of Communication.,748
1819,30235,30901,Q1291415,Edvardas Žakaris,Q1479914,Vytautas Magnus University Agriculture Academy,Lithuania,1,Did Edvardas Žakaris attend Vytautas Magnus University Agriculture Academy?,Edvardas Žakaris attended Vytautas Magnus University Agriculture Academy.,748
1820,30243,30909,Q1291489,Ed Pease,Q2166712,Rose–Hulman Institute of Technology,United States of America,0,Did Ed Pease attend Rose–Hulman Institute of Technology?,Ed Pease attended Rose–Hulman Institute of Technology.,749
1821,30241,30907,Q1291489,Ed Pease,Q666128,Indiana State University,United States of America,1,Did Ed Pease attend Indiana State University?,Ed Pease attended Indiana State University.,749
1822,30250,30916,Q1292183,Tamás Suchman,Q987722,Edutus University,Hungary,0,Did Tamás Suchman attend Edutus University?,Tamás Suchman attended Edutus University.,750
1823,30247,30913,Q1292183,Tamás Suchman,Q1187444,University of Pécs,Hungary,1,Did Tamás Suchman attend University of Pécs?,Tamás Suchman attended University of Pécs.,750
1824,203,205,Q12927,Marine Le Pen,Q572968,University of Pau and Pays de l'Adour,France,0,Did Marine Le Pen attend University of Pau and Pays de l'Adour?,Marine Le Pen attended University of Pau and Pays de l'Adour.,751
1825,198,200,Q12927,Marine Le Pen,Q662976,Panthéon-Assas University,France,1,Did Marine Le Pen attend Panthéon-Assas University?,Marine Le Pen attended Panthéon-Assas University.,751
1826,205,208,Q12932,Olivier Besancenot,Q1477551,Université Catholique de Lille,France,0,Did Olivier Besancenot attend Université Catholique de Lille?,Olivier Besancenot attended Université Catholique de Lille.,752
1827,204,206,Q12932,Olivier Besancenot,Q1394262,Paris Nanterre University,France,1,Did Olivier Besancenot attend Paris Nanterre University?,Olivier Besancenot attended Paris Nanterre University.,752
1828,30388,31058,Q1293535,Gábor Szabó,Q255285,Pázmány Péter Catholic University,Hungary,0,Did Gábor Szabó attend Pázmány Péter Catholic University?,Gábor Szabó attended Pázmány Péter Catholic University.,753
1829,30387,31057,Q1293535,Gábor Szabó,Q1123379,Károli Gáspár University of the Reformed Church in Hungary,Hungary,1,Did Gábor Szabó attend Károli Gáspár University of the Reformed Church in Hungary?,Gábor Szabó attended Károli Gáspár University of the Reformed Church in Hungary.,753
1830,30394,31064,Q1293660,Edward Skyler,Q1276963,Sacred Heart University,United States of America,0,Did Edward Skyler attend Sacred Heart University?,Edward Skyler attended Sacred Heart University.,754
1831,30393,31063,Q1293660,Edward Skyler,Q49117,University of Pennsylvania,United States of America,1,Did Edward Skyler attend University of Pennsylvania?,Edward Skyler attended University of Pennsylvania.,754
1832,29684,30334,Q1294150,Edward Wojtas,Q5147001,Collegium Civitas,Poland,0,Did Edward Wojtas attend Collegium Civitas?,Edward Wojtas attended Collegium Civitas.,755
1833,29683,30333,Q1294150,Edward Wojtas,Q1613719,Maria Curie-Skłodowska University,Poland,1,Did Edward Wojtas attend Maria Curie-Skłodowska University?,Edward Wojtas attended Maria Curie-Skłodowska University.,755
1834,29695,30345,Q1294268,Ferenc Szalay,Q18599934,Theological College of Eger,Hungary,0,Did Ferenc Szalay attend Theological College of Eger?,Ferenc Szalay attended Theological College of Eger.,756
1835,29692,30342,Q1294268,Ferenc Szalay,Q1187444,University of Pécs,Hungary,0,Did Ferenc Szalay attend University of Pécs?,Ferenc Szalay attended University of Pécs.,756
1836,29689,30339,Q1294268,Ferenc Szalay,Q1287034,Hungarian University of Sports Science,Hungary,1,Did Ferenc Szalay attend Hungarian University of Sports Science?,Ferenc Szalay attended Hungarian University of Sports Science.,756
1837,29690,30340,Q1294268,Ferenc Szalay,Q991872,Eszterházy Károly Catholic University,Hungary,1,Did Ferenc Szalay attend Eszterházy Károly Catholic University?,Ferenc Szalay attended Eszterházy Károly Catholic University.,756
1838,6402,6606,Q129451,Augustin Legrand,Q105809850,National Polytechnic Institute of Clermont Auvergne,France,0,Did Augustin Legrand attend National Polytechnic Institute of Clermont Auvergne?,Augustin Legrand attended National Polytechnic Institute of Clermont Auvergne.,757
1839,6401,6605,Q129451,Augustin Legrand,Q662976,Panthéon-Assas University,France,1,Did Augustin Legrand attend Panthéon-Assas University?,Augustin Legrand attended Panthéon-Assas University.,757
1840,212,215,Q12961,Nicolas Dupont-Aignan,Q3268864,Lycee Notre-Dame Saint-Sigisbert,France,0,Did Nicolas Dupont-Aignan attend Lycee Notre-Dame Saint-Sigisbert?,Nicolas Dupont-Aignan attended Lycee Notre-Dame Saint-Sigisbert.,758
1841,213,216,Q12961,Nicolas Dupont-Aignan,Q3152698,Institut universitaire de technologie de Lannion,France,0,Did Nicolas Dupont-Aignan attend Institut universitaire de technologie de Lannion?,Nicolas Dupont-Aignan attended Institut universitaire de technologie de Lannion.,758
1842,210,213,Q12961,Nicolas Dupont-Aignan,Q859363,Sciences Po,France,1,Did Nicolas Dupont-Aignan attend Sciences Po?,Nicolas Dupont-Aignan attended Sciences Po.,758
1843,209,212,Q12961,Nicolas Dupont-Aignan,Q1546437,Paris Dauphine University,France,1,Did Nicolas Dupont-Aignan attend Paris Dauphine University?,Nicolas Dupont-Aignan attended Paris Dauphine University.,758
1844,217,222,Q12963,François Bayrou,Q1381437,University of Auvergne - Clermont I,France,0,Did François Bayrou attend University of Auvergne - Clermont I?,François Bayrou attended University of Auvergne - Clermont I.,759
1845,215,219,Q12963,François Bayrou,Q13342,Bordeaux Montaigne University,France,1,Did François Bayrou attend Bordeaux Montaigne University?,François Bayrou attended Bordeaux Montaigne University.,759
1846,221,226,Q12964,François-Xavier Villain,Q259388,University of Nantes,France,0,Did François-Xavier Villain attend University of Nantes?,François-Xavier Villain attended University of Nantes.,760
1847,220,225,Q12964,François-Xavier Villain,Q859363,Sciences Po,France,1,Did François-Xavier Villain attend Sciences Po?,François-Xavier Villain attended Sciences Po.,760
1848,29780,30434,Q1297365,Victor Shenderovich,Q4081726,Belgorod State Technological University,Russia,0,Did Victor Shenderovich attend Belgorod State Technological University?,Victor Shenderovich attended Belgorod State Technological University.,761
1849,29779,30433,Q1297365,Victor Shenderovich,Q4304098,Moscow State Institute of Culture,Russia,1,Did Victor Shenderovich attend Moscow State Institute of Culture?,Victor Shenderovich attended Moscow State Institute of Culture.,761
1850,228,236,Q12978,Guy Verhofstadt,Q14510915,Universitaire Faculteiten Sint-Ignatius Antwerpen,Belgium,0,Did Guy Verhofstadt attend Universitaire Faculteiten Sint-Ignatius Antwerpen?,Guy Verhofstadt attended Universitaire Faculteiten Sint-Ignatius Antwerpen.,762
1851,224,231,Q12978,Guy Verhofstadt,Q1137665,Ghent University,Belgium,1,Did Guy Verhofstadt attend Ghent University?,Guy Verhofstadt attended Ghent University.,762
1852,234,242,Q12981,Yves Leterme,Q2668892,Transnational University Limburg,Belgium,0,Did Yves Leterme attend Transnational University Limburg?,Yves Leterme attended Transnational University Limburg.,763
1853,233,241,Q12981,Yves Leterme,Q644789,Catholic University of Leuven,Belgium,0,Did Yves Leterme attend Catholic University of Leuven?,Yves Leterme attended Catholic University of Leuven.,763
1854,229,237,Q12981,Yves Leterme,Q833670,Katholieke Universiteit Leuven,Belgium,1,Did Yves Leterme attend Katholieke Universiteit Leuven?,Yves Leterme attended Katholieke Universiteit Leuven.,763
1855,230,238,Q12981,Yves Leterme,Q1137665,Ghent University,Belgium,1,Did Yves Leterme attend Ghent University?,Yves Leterme attended Ghent University.,763
1856,29789,30444,Q1298561,Zsolt Szilágyi,Q296709,Oil & Gas University of Ploiești,Romania,0,Did Zsolt Szilágyi attend Oil & Gas University of Ploiești?,Zsolt Szilágyi attended Oil & Gas University of Ploiești.,764
1857,29785,30439,Q1298561,Zsolt Szilágyi,Q1475126,Politehnica University of Timișoara,Romania,1,Did Zsolt Szilágyi attend Politehnica University of Timișoara?,Zsolt Szilágyi attended Politehnica University of Timișoara.,764
1858,29877,30534,Q1299042,Elbert Dijkgraaf,Q1407397,Open University of the Netherlands,Netherlands,0,Did Elbert Dijkgraaf attend Open University of the Netherlands?,Elbert Dijkgraaf attended Open University of the Netherlands.,765
1859,29875,30532,Q1299042,Elbert Dijkgraaf,Q633529,Erasmus University Rotterdam,Netherlands,1,Did Elbert Dijkgraaf attend Erasmus University Rotterdam?,Elbert Dijkgraaf attended Erasmus University Rotterdam.,765
1860,29884,30541,Q1299043,Péter Szitka,Q61187321,Medical University of Pécs,Hungary,0,Did Péter Szitka attend Medical University of Pécs?,Péter Szitka attended Medical University of Pécs.,766
1861,29881,30538,Q1299043,Péter Szitka,Q729786,University of Miskolc,Hungary,1,Did Péter Szitka attend University of Miskolc?,Péter Szitka attended University of Miskolc.,766
1862,29890,30548,Q1299331,Ieremia Tabai,Q7981425,Wellington Institute of Technology,New Zealand,0,Did Ieremia Tabai attend Wellington Institute of Technology?,Ieremia Tabai attended Wellington Institute of Technology.,767
1863,29886,30544,Q1299331,Ieremia Tabai,Q1150437,Victoria University of Wellington,New Zealand,1,Did Ieremia Tabai attend Victoria University of Wellington?,Ieremia Tabai attended Victoria University of Wellington.,767
1864,6408,6612,Q130079,David Wu,Q65379,Virginia Tech,United States of America,0,Did David Wu attend Virginia Tech?,David Wu attended Virginia Tech.,768
1865,6407,6611,Q130079,David Wu,Q41506,Stanford University,United States of America,1,Did David Wu attend Stanford University?,David Wu attended Stanford University.,768
1866,29895,30553,Q1301175,Eibhlin Byrne,Q6549261,Limerick Institute of Technology,Republic of Ireland,0,Did Eibhlin Byrne attend Limerick Institute of Technology?,Eibhlin Byrne attended Limerick Institute of Technology.,769
1867,29892,30550,Q1301175,Eibhlin Byrne,Q1068258,University College Dublin,Republic of Ireland,1,Did Eibhlin Byrne attend University College Dublin?,Eibhlin Byrne attended University College Dublin.,769
1868,29900,30558,Q1301603,László Szászfalvi,Q65589756,University of Buda,Hungary,0,Did László Szászfalvi attend University of Buda?,László Szászfalvi attended University of Buda.,770
1869,29898,30556,Q1301603,László Szászfalvi,Q1123379,Károli Gáspár University of the Reformed Church in Hungary,Hungary,1,Did László Szászfalvi attend Károli Gáspár University of the Reformed Church in Hungary?,László Szászfalvi attended Károli Gáspár University of the Reformed Church in Hungary.,770
1870,30034,30696,Q1301751,István Szávay,Q1123379,Károli Gáspár University of the Reformed Church in Hungary,Hungary,0,Did István Szávay attend Károli Gáspár University of the Reformed Church in Hungary?,István Szávay attended Károli Gáspár University of the Reformed Church in Hungary.,771
1871,30031,30693,Q1301751,István Szávay,Q12815487,National University of Public Service,Hungary,1,Did István Szávay attend National University of Public Service?,István Szávay attended National University of Public Service.,771
1872,30038,30700,Q1303740,Eike Hallitzky,Q1388301,FH Aachen,Germany,0,Did Eike Hallitzky attend FH Aachen?,Eike Hallitzky attended FH Aachen.,772
1873,30037,30699,Q1303740,Eike Hallitzky,Q704468,University of Passau,Germany,1,Did Eike Hallitzky attend University of Passau?,Eike Hallitzky attended University of Passau.,772
1874,30044,30707,Q1303796,Eikei Suzuki,Q55526145,Ichinomiya Kenshin College,Japan,0,Did Eikei Suzuki attend Ichinomiya Kenshin College?,Eikei Suzuki attended Ichinomiya Kenshin College.,773
1875,30043,30705,Q1303796,Eikei Suzuki,Q7842,University of Tokyo,Japan,1,Did Eikei Suzuki attend University of Tokyo?,Eikei Suzuki attended University of Tokyo.,773
1876,30048,30712,Q1304104,Albert Mabri Toikeusse,Q16847767,Institute for Space and Defense Electronics,United States of America,0,Did Albert Mabri Toikeusse attend Institute for Space and Defense Electronics?,Albert Mabri Toikeusse attended Institute for Space and Defense Electronics.,774
1877,30047,30711,Q1304104,Albert Mabri Toikeusse,Q219563,University of Washington,United States of America,1,Did Albert Mabri Toikeusse attend University of Washington?,Albert Mabri Toikeusse attended University of Washington.,774
1878,30195,30861,Q1304328,Vitalijus Gailius,Q1787936,Lithuanian Academy of Music and Theatre,Lithuania,0,Did Vitalijus Gailius attend Lithuanian Academy of Music and Theatre?,Vitalijus Gailius attended Lithuanian Academy of Music and Theatre.,775
1879,30193,30859,Q1304328,Vitalijus Gailius,Q1247342,Mykolas Romeris University,Lithuania,1,Did Vitalijus Gailius attend Mykolas Romeris University?,Vitalijus Gailius attended Mykolas Romeris University.,775
1880,6417,6622,Q130457,Philippe Brood,Q221653,Utrecht University,Netherlands,0,Did Philippe Brood attend Utrecht University?,Philippe Brood attended Utrecht University.,776
1881,6413,6617,Q130457,Philippe Brood,Q156598,Leiden University,Netherlands,1,Did Philippe Brood attend Leiden University?,Philippe Brood attended Leiden University.,776
1882,6422,6627,Q130512,Daniel Mukoko Samba,Q5966559,Japan College of Social Work,Japan,0,Did Daniel Mukoko Samba attend Japan College of Social Work?,Daniel Mukoko Samba attended Japan College of Social Work.,777
1883,6421,6626,Q130512,Daniel Mukoko Samba,Q6192089,Jichi Medical University,Japan,0,Did Daniel Mukoko Samba attend Jichi Medical University?,Daniel Mukoko Samba attended Jichi Medical University.,777
1884,6423,6629,Q130512,Daniel Mukoko Samba,Q5878097,Hokkaido Information University,Japan,0,Did Daniel Mukoko Samba attend Hokkaido Information University?,Daniel Mukoko Samba attended Hokkaido Information University.,777
1885,6418,6623,Q130512,Daniel Mukoko Samba,Q743615,University of Tsukuba,Japan,1,Did Daniel Mukoko Samba attend University of Tsukuba?,Daniel Mukoko Samba attended University of Tsukuba.,777
1886,6419,6624,Q130512,Daniel Mukoko Samba,Q774520,Université de Kinshasa,Democratic Republic of the Congo,1,Did Daniel Mukoko Samba attend Université de Kinshasa?,Daniel Mukoko Samba attended Université de Kinshasa.,777
1887,6420,6625,Q130512,Daniel Mukoko Samba,Q1201044,Oita University,Japan,1,Did Daniel Mukoko Samba attend Oita University?,Daniel Mukoko Samba attended Oita University.,777
1888,30204,30870,Q1305893,Einar Kristinn Guðfinnsson,Q3551774,University of Wales Trinity Saint David,United Kingdom,0,Did Einar Kristinn Guðfinnsson attend University of Wales Trinity Saint David?,Einar Kristinn Guðfinnsson attended University of Wales Trinity Saint David.,778
1889,30199,30865,Q1305893,Einar Kristinn Guðfinnsson,Q1075104,University of Essex,United Kingdom,1,Did Einar Kristinn Guðfinnsson attend University of Essex?,Einar Kristinn Guðfinnsson attended University of Essex.,778
1890,30206,30872,Q1305963,Einar Örn Benediktsson,Q1683230,University of Bolton,United Kingdom,0,Did Einar Örn Benediktsson attend University of Bolton?,Einar Örn Benediktsson attended University of Bolton.,779
1891,30205,30871,Q1305963,Einar Örn Benediktsson,Q1247544,University of Westminster,United Kingdom,1,Did Einar Örn Benediktsson attend University of Westminster?,Einar Örn Benediktsson attended University of Westminster.,779
1892,30215,30881,Q1306793,Li Xueyong,Q7494352,Shenyang Jianzhu University,People's Republic of China,0,Did Li Xueyong attend Shenyang Jianzhu University?,Li Xueyong attended Shenyang Jianzhu University.,780
1893,30211,30877,Q1306793,Li Xueyong,Q2496210,Beijing University of Chemical Technology,People's Republic of China,1,Did Li Xueyong attend Beijing University of Chemical Technology?,Li Xueyong attended Beijing University of Chemical Technology.,780
1894,30222,30888,Q1307186,Elisabeth Schneider-Schneiter,Q2605554,Zurich University of Applied Sciences/ZHAW,Switzerland,0,Did Elisabeth Schneider-Schneiter attend Zurich University of Applied Sciences/ZHAW?,Elisabeth Schneider-Schneiter attended Zurich University of Applied Sciences/ZHAW.,781
1895,30217,30883,Q1307186,Elisabeth Schneider-Schneiter,Q372608,University of Basel,Switzerland,1,Did Elisabeth Schneider-Schneiter attend University of Basel?,Elisabeth Schneider-Schneiter attended University of Basel.,781
1896,30345,31013,Q1307679,Thomas Sternberg,Q122865100,German International University,Germany,0,Did Thomas Sternberg attend German International University?,Thomas Sternberg attended German International University.,782
1897,30342,31009,Q1307679,Thomas Sternberg,Q152171,University of Bonn,Germany,1,Did Thomas Sternberg attend University of Bonn?,Thomas Sternberg attended University of Bonn.,782
1898,30348,31016,Q1307960,Ken Lukyamuzi,Q557172,University of East Africa,Tanzania,0,Did Ken Lukyamuzi attend University of East Africa?,Ken Lukyamuzi attended University of East Africa.,783
1899,30347,31015,Q1307960,Ken Lukyamuzi,Q261506,Makerere University,Uganda,1,Did Ken Lukyamuzi attend Makerere University?,Ken Lukyamuzi attended Makerere University.,783
1900,30357,31026,Q1308536,Manfred Juraczka,Q622683,University of Graz,Austria,0,Did Manfred Juraczka attend University of Graz?,Manfred Juraczka attended University of Graz.,784
1901,30353,31021,Q1308536,Manfred Juraczka,Q165980,University of Vienna,Austria,1,Did Manfred Juraczka attend University of Vienna?,Manfred Juraczka attended University of Vienna.,784
1902,30445,31115,Q1310448,Vytautas Gapšys,Q1355626,Vilnius St. Joseph Seminary,Lithuania,0,Did Vytautas Gapšys attend Vilnius St. Joseph Seminary?,Vytautas Gapšys attended Vilnius St. Joseph Seminary.,785
1903,30444,31114,Q1310448,Vytautas Gapšys,Q1247342,Mykolas Romeris University,Lithuania,1,Did Vytautas Gapšys attend Mykolas Romeris University?,Vytautas Gapšys attended Mykolas Romeris University.,785
1904,30452,31123,Q1311414,Julia Unterberger,Q3551769,University of Sannio,Italy,0,Did Julia Unterberger attend University of Sannio?,Julia Unterberger attended University of Sannio.,786
1905,30455,31126,Q1311414,Julia Unterberger,Q2553612,Webster Vienna Private University,Austria,0,Did Julia Unterberger attend Webster Vienna Private University?,Julia Unterberger attended Webster Vienna Private University.,786
1906,30449,31120,Q1311414,Julia Unterberger,Q875788,University of Innsbruck,Austria,1,Did Julia Unterberger attend University of Innsbruck?,Julia Unterberger attended University of Innsbruck.,786
1907,30450,31121,Q1311414,Julia Unterberger,Q193510,University of Padua,Italy,1,Did Julia Unterberger attend University of Padua?,Julia Unterberger attended University of Padua.,786
1908,30462,31133,Q1312078,Joachim Kößler,Q704468,University of Passau,Germany,0,Did Joachim Kößler attend University of Passau?,Joachim Kößler attended University of Passau.,787
1909,30461,31132,Q1312078,Joachim Kößler,Q1441039,Albstadt-Sigmaringen University,Germany,0,Did Joachim Kößler attend Albstadt-Sigmaringen University?,Joachim Kößler attended Albstadt-Sigmaringen University.,787
1910,30457,31128,Q1312078,Joachim Kößler,Q884358,Pforzheim Academy,Germany,1,Did Joachim Kößler attend Pforzheim Academy?,Joachim Kößler attended Pforzheim Academy.,787
1911,30456,31127,Q1312078,Joachim Kößler,Q151510,Heidelberg University,Germany,1,Did Joachim Kößler attend Heidelberg University?,Joachim Kößler attended Heidelberg University.,787
1912,30468,31139,Q1312960,Odo Wöhry,Q179640,Catholic Private University Linz,Austria,0,Did Odo Wöhry attend Catholic Private University Linz?,Odo Wöhry attended Catholic Private University Linz.,788
1913,30463,31134,Q1312960,Odo Wöhry,Q876520,"University of Natural Resources and Life Sciences, Vienna",Austria,1,"Did Odo Wöhry attend University of Natural Resources and Life Sciences, Vienna?","Odo Wöhry attended University of Natural Resources and Life Sciences, Vienna.",788
1914,238,246,Q13133,Michelle Obama,Q7587290,St. Bernard's School of Theology and Ministry,United States of America,0,Did Michelle Obama attend St. Bernard's School of Theology and Ministry?,Michelle Obama attended St. Bernard's School of Theology and Ministry.,789
1915,242,250,Q13133,Michelle Obama,Q332498,Brigham Young University,United States of America,0,Did Michelle Obama attend Brigham Young University?,Michelle Obama attended Brigham Young University.,789
1916,237,245,Q13133,Michelle Obama,Q14712798,Marymount University,United States of America,1,Did Michelle Obama attend Marymount University?,Michelle Obama attended Marymount University.,789
1917,236,244,Q13133,Michelle Obama,Q21578,Princeton University,United States of America,1,Did Michelle Obama attend Princeton University?,Michelle Obama attended Princeton University.,789
1918,30647,31326,Q1313628,Yoichi Miyazawa,Q6132866,Nagoya Gakuin University,Japan,0,Did Yoichi Miyazawa attend Nagoya Gakuin University?,Yoichi Miyazawa attended Nagoya Gakuin University.,790
1919,30645,31324,Q1313628,Yoichi Miyazawa,Q7842,University of Tokyo,Japan,1,Did Yoichi Miyazawa attend University of Tokyo?,Yoichi Miyazawa attended University of Tokyo.,790
1920,30653,31332,Q1314066,Elisabeth Manhal,Q6039481,Institute for Management Information Systems,Austria,0,Did Elisabeth Manhal attend Institute for Management Information Systems?,Elisabeth Manhal attended Institute for Management Information Systems.,791
1921,30651,31330,Q1314066,Elisabeth Manhal,Q682739,Johannes Kepler University Linz,Austria,1,Did Elisabeth Manhal attend Johannes Kepler University Linz?,Elisabeth Manhal attended Johannes Kepler University Linz.,791
1922,30658,31337,Q1314189,Ján Richter,Q9366812,University of Constantine the Philosopher,Slovakia,0,Did Ján Richter attend University of Constantine the Philosopher?,Ján Richter attended University of Constantine the Philosopher.,792
1923,30657,31336,Q1314189,Ján Richter,Q1908174,Matej Bel University,Slovakia,1,Did Ján Richter attend Matej Bel University?,Ján Richter attended Matej Bel University.,792
1924,30667,31346,Q1315762,Takeaki Matsumoto,Q11649489,Suzuka National College of Technology,Japan,0,Did Takeaki Matsumoto attend Suzuka National College of Technology?,Takeaki Matsumoto attended Suzuka National College of Technology.,793
1925,30663,31342,Q1315762,Takeaki Matsumoto,Q7842,University of Tokyo,Japan,1,Did Takeaki Matsumoto attend University of Tokyo?,Takeaki Matsumoto attended University of Tokyo.,793
1926,30674,31353,Q1315769,Princess Ubol Ratana of Thailand,Q7055057,North Dakota State College of Science,United States of America,0,Did Princess Ubol Ratana of Thailand attend North Dakota State College of Science?,Princess Ubol Ratana of Thailand attended North Dakota State College of Science.,794
1927,30669,31348,Q1315769,Princess Ubol Ratana of Thailand,Q49108,Massachusetts Institute of Technology,United States of America,1,Did Princess Ubol Ratana of Thailand attend Massachusetts Institute of Technology?,Princess Ubol Ratana of Thailand attended Massachusetts Institute of Technology.,794
1928,6429,6638,Q131660,Dominique de Villepin,Q111203423,INSPÉ de l'académie de Paris,France,0,Did Dominique de Villepin attend INSPÉ de l'académie de Paris?,Dominique de Villepin attended INSPÉ de l'académie de Paris.,795
1929,6428,6637,Q131660,Dominique de Villepin,Q3064314,Protestant Faculty of Theology in Paris,France,0,Did Dominique de Villepin attend Protestant Faculty of Theology in Paris?,Dominique de Villepin attended Protestant Faculty of Theology in Paris.,795
1930,6427,6636,Q131660,Dominique de Villepin,Q67212715,INSA Hauts-de-France,France,0,Did Dominique de Villepin attend INSA Hauts-de-France?,Dominique de Villepin attended INSA Hauts-de-France.,795
1931,6426,6633,Q131660,Dominique de Villepin,Q859363,Sciences Po,France,1,Did Dominique de Villepin attend Sciences Po?,Dominique de Villepin attended Sciences Po.,795
1932,6425,6632,Q131660,Dominique de Villepin,Q662976,Panthéon-Assas University,France,1,Did Dominique de Villepin attend Panthéon-Assas University?,Dominique de Villepin attended Panthéon-Assas University.,795
1933,6424,6631,Q131660,Dominique de Villepin,Q1394262,Paris Nanterre University,France,1,Did Dominique de Villepin attend Paris Nanterre University?,Dominique de Villepin attended Paris Nanterre University.,795
1934,30783,31466,Q1316744,Frank Sartor,Q6811874,Melbourne School of Theology,Australia,0,Did Frank Sartor attend Melbourne School of Theology?,Frank Sartor attended Melbourne School of Theology.,796
1935,30781,31464,Q1316744,Frank Sartor,Q487556,University of Sydney,Australia,1,Did Frank Sartor attend University of Sydney?,Frank Sartor attended University of Sydney.,796
1936,30788,31471,Q1317281,Miguel Arias Cañete,Q3179598,Public University of Navarre,Spain,0,Did Miguel Arias Cañete attend Public University of Navarre?,Miguel Arias Cañete attended Public University of Navarre.,797
1937,30787,31470,Q1317281,Miguel Arias Cañete,Q219694,Complutense University of Madrid,Spain,1,Did Miguel Arias Cañete attend Complutense University of Madrid?,Miguel Arias Cañete attended Complutense University of Madrid.,797
1938,30795,31478,Q1318752,Grégory Engels,Q879216,Braunschweig University of Art,Germany,0,Did Grégory Engels attend Braunschweig University of Art?,Grégory Engels attended Braunschweig University of Art.,798
1939,30793,31476,Q1318752,Grégory Engels,Q50662,Goethe University Frankfurt,Germany,1,Did Grégory Engels attend Goethe University Frankfurt?,Grégory Engels attended Goethe University Frankfurt.,798
1940,7107,7327,Q131944,Jorge Noguera Cotes,Q5061952,Central University,Colombia,0,Did Jorge Noguera Cotes attend Central University?,Jorge Noguera Cotes attended Central University.,799
1941,7110,7330,Q131944,Jorge Noguera Cotes,Q2441962,Technological University of Pereira,Colombia,0,Did Jorge Noguera Cotes attend Technological University of Pereira?,Jorge Noguera Cotes attended Technological University of Pereira.,799
1942,7106,7326,Q131944,Jorge Noguera Cotes,Q1517478,Pontifical Xavierian University,Colombia,1,Did Jorge Noguera Cotes attend Pontifical Xavierian University?,Jorge Noguera Cotes attended Pontifical Xavierian University.,799
1943,7105,7325,Q131944,Jorge Noguera Cotes,Q7894273,Universidad Externado de Colombia,Colombia,1,Did Jorge Noguera Cotes attend Universidad Externado de Colombia?,Jorge Noguera Cotes attended Universidad Externado de Colombia.,799
1944,30940,31631,Q1320356,Yuri Trutnev,Q16423702,Vologda State University,Russia,0,Did Yuri Trutnev attend Vologda State University?,Yuri Trutnev attended Vologda State University.,800
1945,30938,31629,Q1320356,Yuri Trutnev,Q689800,State National Research Polytechnical University of Perm,Russia,1,Did Yuri Trutnev attend State National Research Polytechnical University of Perm?,Yuri Trutnev attended State National Research Polytechnical University of Perm.,800
