,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
1945,4472,4622,Q112646,Elvin Santos,Q2393647,Lamar University,United States of America,1,Did Elvin Santos attend Lamar University?,Elvin Santos attended Lamar University.,736
1946,4479,4629,Q113559,Martin Bartenstein,Q871369,Mozarteum University Salzburg,Austria,0,Did Martin Bartenstein attend Mozarteum University Salzburg?,Martin Bartenstein attended Mozarteum University Salzburg.,737
1947,4478,4628,Q113559,Martin Bartenstein,Q622683,University of Graz,Austria,1,Did Martin Bartenstein attend University of Graz?,Martin Bartenstein attended University of Graz.,737
1948,4483,4635,Q100218,Martina Bunge,Q2048456,"Palucca School of Dance, Dresden",Germany,0,"Did Martina Bunge attend Palucca School of Dance, Dresden?","Martina Bunge attended Palucca School of Dance, Dresden.",738
1949,4482,4634,Q100218,Martina Bunge,Q159895,University of Rostock,Germany,1,Did Martina Bunge attend University of Rostock?,Martina Bunge attended University of Rostock.,738
1950,4490,4643,Q100234,Marion Schick,Q650345,Hochschule für Musik Freiburg,Germany,0,Did Marion Schick attend Hochschule für Musik Freiburg?,Marion Schick attended Hochschule für Musik Freiburg.,739
1951,4491,4644,Q100234,Marion Schick,Q530991,Helmut Schmidt University,Germany,0,Did Marion Schick attend Helmut Schmidt University?,Marion Schick attended Helmut Schmidt University.,739
1952,4488,4640,Q100234,Marion Schick,Q55044,Ludwig Maximilian University of Munich,Germany,1,Did Marion Schick attend Ludwig Maximilian University of Munich?,Marion Schick attended Ludwig Maximilian University of Munich.,739
1953,4489,4641,Q100234,Marion Schick,Q283099,Bundeswehr University Munich,Germany,1,Did Marion Schick attend Bundeswehr University Munich?,Marion Schick attended Bundeswehr University Munich.,739
1954,4495,4648,Q100521,Wolfgang Jörg,Q41313704,Universität,Germany,0,Did Wolfgang Jörg attend Universität?,Wolfgang Jörg attended Universität.,740
1955,4494,4647,Q100521,Wolfgang Jörg,Q1324675,Dortmund University of Applied Sciences and Arts,Germany,1,Did Wolfgang Jörg attend Dortmund University of Applied Sciences and Arts?,Wolfgang Jörg attended Dortmund University of Applied Sciences and Arts.,740
1956,4501,4654,Q100615,Yvonne Ploetz,Q1649504,Medical Academy Erfurt,Germany,0,Did Yvonne Ploetz attend Medical Academy Erfurt?,Yvonne Ploetz attended Medical Academy Erfurt.,741
1957,4500,4653,Q100615,Yvonne Ploetz,Q702486,Trier University,Germany,1,Did Yvonne Ploetz attend Trier University?,Yvonne Ploetz attended Trier University.,741
1958,4507,4661,Q100617,Rolf Schwanitz,Q1736344,Katholische Hochschule Nordrhein-Westfalen,Germany,0,Did Rolf Schwanitz attend Katholische Hochschule Nordrhein-Westfalen?,Rolf Schwanitz attended Katholische Hochschule Nordrhein-Westfalen.,742
1959,4506,4659,Q100617,Rolf Schwanitz,Q154561,University of Jena,Germany,1,Did Rolf Schwanitz attend University of Jena?,Rolf Schwanitz attended University of Jena.,742
1960,4512,4666,Q121285,Elisabeth Baume-Schneider,Q31868905,ATLAS A Toroidal LHC ApparatuS,Switzerland,0,Did Elisabeth Baume-Schneider attend ATLAS A Toroidal LHC ApparatuS?,Elisabeth Baume-Schneider attended ATLAS A Toroidal LHC ApparatuS.,743
1961,4511,4665,Q121285,Elisabeth Baume-Schneider,Q541548,University of Neuchâtel,Switzerland,1,Did Elisabeth Baume-Schneider attend University of Neuchâtel?,Elisabeth Baume-Schneider attended University of Neuchâtel.,743
1962,4518,4672,Q121291,Isabel Rochat,Q24714140,Conservatorio della Svizzera Italiana,Switzerland,0,Did Isabel Rochat attend Conservatorio della Svizzera Italiana?,Isabel Rochat attended Conservatorio della Svizzera Italiana.,744
1963,4517,4671,Q121291,Isabel Rochat,Q503473,University of Geneva,Switzerland,1,Did Isabel Rochat attend University of Geneva?,Isabel Rochat attended University of Geneva.,744
1964,4524,4679,Q121295,David Hiler,Q36188,University of Fribourg,Switzerland,0,Did David Hiler attend University of Fribourg?,David Hiler attended University of Fribourg.,745
1965,4523,4677,Q121295,David Hiler,Q503473,University of Geneva,Switzerland,1,Did David Hiler attend University of Geneva?,David Hiler attended University of Geneva.,745
1966,4530,4685,Q121297,Stefan Meierhans,Q107223245,Schaffhausen Institute of Technology,Switzerland,0,Did Stefan Meierhans attend Schaffhausen Institute of Technology?,Stefan Meierhans attended Schaffhausen Institute of Technology.,746
1967,4531,4686,Q121297,Stefan Meierhans,Q2605554,Zurich University of Applied Sciences/ZHAW,Switzerland,0,Did Stefan Meierhans attend Zurich University of Applied Sciences/ZHAW?,Stefan Meierhans attended Zurich University of Applied Sciences/ZHAW.,746
1968,4528,4683,Q121297,Stefan Meierhans,Q185246,Uppsala University,Sweden,1,Did Stefan Meierhans attend Uppsala University?,Stefan Meierhans attended Uppsala University.,746
1969,4529,4684,Q121297,Stefan Meierhans,Q372608,University of Basel,Switzerland,1,Did Stefan Meierhans attend University of Basel?,Stefan Meierhans attended University of Basel.,746
1970,4536,4691,Q121301,Michèle Künzler,Q673308,University of Lucerne,Switzerland,0,Did Michèle Künzler attend University of Lucerne?,Michèle Künzler attended University of Lucerne.,747
1971,4535,4690,Q121301,Michèle Künzler,Q503473,University of Geneva,Switzerland,1,Did Michèle Künzler attend University of Geneva?,Michèle Künzler attended University of Geneva.,747
1972,4542,4697,Q121314,François Longchamp,Q2605456,Geneva Business School,Switzerland,0,Did François Longchamp attend Geneva Business School?,François Longchamp attended Geneva Business School.,748
1973,4541,4696,Q121314,François Longchamp,Q503473,University of Geneva,Switzerland,1,Did François Longchamp attend University of Geneva?,François Longchamp attended University of Geneva.,748
1974,4549,4704,Q121327,Roland Wöller,Q875722,Städelschule,Germany,0,Did Roland Wöller attend Städelschule?,Roland Wöller attended Städelschule.,749
1975,4550,4705,Q121327,Roland Wöller,Q161976,University of Würzburg,Germany,0,Did Roland Wöller attend University of Würzburg?,Roland Wöller attended University of Würzburg.,749
1976,4547,4702,Q121327,Roland Wöller,Q51985,Technical University of Berlin,Germany,1,Did Roland Wöller attend Technical University of Berlin?,Roland Wöller attended Technical University of Berlin.,749
1977,4548,4703,Q121327,Roland Wöller,Q158158,TU Dresden,Germany,1,Did Roland Wöller attend TU Dresden?,Roland Wöller attended TU Dresden.,749
1978,4554,4710,Q121330,Stéphane Rossini,Q2325341,State-independent Theological University of Basel,Switzerland,0,Did Stéphane Rossini attend State-independent Theological University of Basel?,Stéphane Rossini attended State-independent Theological University of Basel.,750
1979,4553,4709,Q121330,Stéphane Rossini,Q658975,University of Lausanne,Switzerland,1,Did Stéphane Rossini attend University of Lausanne?,Stéphane Rossini attended University of Lausanne.,750
1980,4559,4716,Q121336,Tatjana Böhm,Q616905,University of Augsburg,Germany,0,Did Tatjana Böhm attend University of Augsburg?,Tatjana Böhm attended University of Augsburg.,751
1981,4558,4715,Q121336,Tatjana Böhm,Q152087,Humboldt University of Berlin,Germany,1,Did Tatjana Böhm attend Humboldt University of Berlin?,Tatjana Böhm attended Humboldt University of Berlin.,751
1982,4565,4722,Q121349,Martin Schmid,Q2605554,Zurich University of Applied Sciences/ZHAW,Switzerland,0,Did Martin Schmid attend Zurich University of Applied Sciences/ZHAW?,Martin Schmid attended Zurich University of Applied Sciences/ZHAW.,752
1983,4564,4721,Q121349,Martin Schmid,Q673354,University of St. Gallen,Switzerland,1,Did Martin Schmid attend University of St. Gallen?,Martin Schmid attended University of St. Gallen.,752
1984,4572,4729,Q121470,Kurt Fluri,Q31871713,Batelle building F,Switzerland,0,Did Kurt Fluri attend Batelle building F?,Kurt Fluri attended Batelle building F.,753
1985,4573,4730,Q121470,Kurt Fluri,Q6521004,Leman University Geneva,Switzerland,0,Did Kurt Fluri attend Leman University Geneva?,Kurt Fluri attended Leman University Geneva.,753
1986,4570,4727,Q121470,Kurt Fluri,Q659080,University of Bern,Switzerland,1,Did Kurt Fluri attend University of Bern?,Kurt Fluri attended University of Bern.,753
1987,4571,4728,Q121470,Kurt Fluri,Q372608,University of Basel,Switzerland,1,Did Kurt Fluri attend University of Basel?,Kurt Fluri attended University of Basel.,753
1988,4578,4735,Q121780,Michael Matheson,Q1094046,"City, University of London",United Kingdom,0,"Did Michael Matheson attend City, University of London?","Michael Matheson attended City, University of London.",754
1989,4577,4734,Q121780,Michael Matheson,Q915989,Queen Margaret University,United Kingdom,1,Did Michael Matheson attend Queen Margaret University?,Michael Matheson attended Queen Margaret University.,754
1990,4584,4741,Q121785,Vladimir Urutchev,Q4475813,University of Russian Innovation Education,Russia,0,Did Vladimir Urutchev attend University of Russian Innovation Education?,Vladimir Urutchev attended University of Russian Innovation Education.,755
1991,4583,4740,Q121785,Vladimir Urutchev,Q224802,Moscow Power Engineering Institute,Russia,1,Did Vladimir Urutchev attend Moscow Power Engineering Institute?,Vladimir Urutchev attended Moscow Power Engineering Institute.,755
1992,4591,4748,Q121807,Karl Addicks,Q875138,HTW Berlin,Germany,0,Did Karl Addicks attend HTW Berlin?,Karl Addicks attended HTW Berlin.,756
1993,4592,4749,Q121807,Karl Addicks,Q1380222,Protestant College for Church Music in Halle,Germany,0,Did Karl Addicks attend Protestant College for Church Music in Halle?,Karl Addicks attended Protestant College for Church Music in Halle.,756
1994,4589,4746,Q121807,Karl Addicks,Q700758,Saarland University,Germany,1,Did Karl Addicks attend Saarland University?,Karl Addicks attended Saarland University.,756
1995,4590,4747,Q121807,Karl Addicks,Q156725,University of Hamburg,Germany,1,Did Karl Addicks attend University of Hamburg?,Karl Addicks attended University of Hamburg.,756
1996,4597,4754,Q89295,Peter-Michael Diestel,Q51985,Technical University of Berlin,Germany,0,Did Peter-Michael Diestel attend Technical University of Berlin?,Peter-Michael Diestel attended Technical University of Berlin.,757
1997,4596,4753,Q89295,Peter-Michael Diestel,Q154804,Leipzig University,Germany,1,Did Peter-Michael Diestel attend Leipzig University?,Peter-Michael Diestel attended Leipzig University.,757
1998,4604,4761,Q89318,Andreas Salcher,Q7571391,Southwestern Baptist Theological Seminary,United States of America,0,Did Andreas Salcher attend Southwestern Baptist Theological Seminary?,Andreas Salcher attended Southwestern Baptist Theological Seminary.,758
1999,4605,4762,Q89318,Andreas Salcher,Q5268842,Dhammakaya Open University,Thailand,0,Did Andreas Salcher attend Dhammakaya Open University?,Andreas Salcher attended Dhammakaya Open University.,758
2000,4602,4759,Q89318,Andreas Salcher,Q13371,Harvard University,United States of America,1,Did Andreas Salcher attend Harvard University?,Andreas Salcher attended Harvard University.,758
2001,4603,4760,Q89318,Andreas Salcher,Q278044,Vienna University of Economics and Business,Austria,1,Did Andreas Salcher attend Vienna University of Economics and Business?,Andreas Salcher attended Vienna University of Economics and Business.,758
2002,4611,4768,Q89396,Ursula Plassnik,Q5062259,Centre Européen de Recherches Internationales et Stratégiques,Belgium,0,Did Ursula Plassnik attend Centre Européen de Recherches Internationales et Stratégiques?,Ursula Plassnik attended Centre Européen de Recherches Internationales et Stratégiques.,759
2003,4612,4769,Q89396,Ursula Plassnik,Q2647947,"Faculty of Theology, Catholic University of Louvain",Belgium,0,"Did Ursula Plassnik attend Faculty of Theology, Catholic University of Louvain?","Ursula Plassnik attended Faculty of Theology, Catholic University of Louvain.",759
2004,4609,4766,Q89396,Ursula Plassnik,Q1109135,College of Europe,Belgium,1,Did Ursula Plassnik attend College of Europe?,Ursula Plassnik attended College of Europe.,759
2005,4610,4767,Q89396,Ursula Plassnik,Q165980,University of Vienna,Austria,1,Did Ursula Plassnik attend University of Vienna?,Ursula Plassnik attended University of Vienna.,759
2006,4617,4774,Q89398,Ulrike Lunacek,Q866260,Bischöfliches Seminar Melk,Austria,0,Did Ulrike Lunacek attend Bischöfliches Seminar Melk?,Ulrike Lunacek attended Bischöfliches Seminar Melk.,760
2007,4616,4773,Q89398,Ulrike Lunacek,Q875788,University of Innsbruck,Austria,1,Did Ulrike Lunacek attend University of Innsbruck?,Ulrike Lunacek attended University of Innsbruck.,760
2008,4624,4781,Q89578,Ralf Stegner,Q11991254,New Jersey City University,United States of America,0,Did Ralf Stegner attend New Jersey City University?,Ralf Stegner attended New Jersey City University.,761
2009,4625,4782,Q89578,Ralf Stegner,Q230492,University of Michigan,United States of America,0,Did Ralf Stegner attend University of Michigan?,Ralf Stegner attended University of Michigan.,761
2010,4622,4779,Q89578,Ralf Stegner,Q153987,University of Freiburg,Germany,1,Did Ralf Stegner attend University of Freiburg?,Ralf Stegner attended University of Freiburg.,761
2011,4623,4780,Q89578,Ralf Stegner,Q766145,University of Oregon,United States of America,1,Did Ralf Stegner attend University of Oregon?,Ralf Stegner attended University of Oregon.,761
2012,4631,4788,Q89601,Reinhold Mitterlehner,Q1622129,University of Applied Sciences Neu-Ulm,Germany,0,Did Reinhold Mitterlehner attend University of Applied Sciences Neu-Ulm?,Reinhold Mitterlehner attended University of Applied Sciences Neu-Ulm.,762
2013,4632,4789,Q89601,Reinhold Mitterlehner,Q158158,TU Dresden,Germany,0,Did Reinhold Mitterlehner attend TU Dresden?,Reinhold Mitterlehner attended TU Dresden.,762
2014,4629,4786,Q89601,Reinhold Mitterlehner,Q153987,University of Freiburg,Germany,1,Did Reinhold Mitterlehner attend University of Freiburg?,Reinhold Mitterlehner attended University of Freiburg.,762
2015,4630,4787,Q89601,Reinhold Mitterlehner,Q682739,Johannes Kepler University Linz,Austria,1,Did Reinhold Mitterlehner attend Johannes Kepler University Linz?,Reinhold Mitterlehner attended Johannes Kepler University Linz.,762
2016,4638,4795,Q89615,Claudia Schmied,Q700731,Medical University of Vienna,Austria,0,Did Claudia Schmied attend Medical University of Vienna?,Claudia Schmied attended Medical University of Vienna.,763
2017,4639,4797,Q89615,Claudia Schmied,Q16511227,Karl Landsteiner University of Health Sciences,Austria,0,Did Claudia Schmied attend Karl Landsteiner University of Health Sciences?,Claudia Schmied attended Karl Landsteiner University of Health Sciences.,763
2018,4636,4793,Q89615,Claudia Schmied,Q278044,Vienna University of Economics and Business,Austria,1,Did Claudia Schmied attend Vienna University of Economics and Business?,Claudia Schmied attended Vienna University of Economics and Business.,763
2019,4637,4794,Q89615,Claudia Schmied,Q165980,University of Vienna,Austria,1,Did Claudia Schmied attend University of Vienna?,Claudia Schmied attended University of Vienna.,763
2020,4643,4801,Q89876,Heribert Rech,Q1391282,Fachhochschule für die Wirtschaft,Germany,0,Did Heribert Rech attend Fachhochschule für die Wirtschaft?,Heribert Rech attended Fachhochschule für die Wirtschaft.,764
2021,4642,4800,Q89876,Heribert Rech,Q151510,Heidelberg University,Germany,1,Did Heribert Rech attend Heidelberg University?,Heribert Rech attended Heidelberg University.,764
2022,4649,4807,Q90244,Harald Vilimsky,Q686153,Collegium Canisianum,Austria,0,Did Harald Vilimsky attend Collegium Canisianum?,Harald Vilimsky attended Collegium Canisianum.,765
2023,4648,4806,Q90244,Harald Vilimsky,Q165980,University of Vienna,Austria,1,Did Harald Vilimsky attend University of Vienna?,Harald Vilimsky attended University of Vienna.,765
2024,4655,4813,Q122828,Peter Malama,Q262760,Swiss Federal Institute of Technology in Lausanne,Switzerland,0,Did Peter Malama attend Swiss Federal Institute of Technology in Lausanne?,Peter Malama attended Swiss Federal Institute of Technology in Lausanne.,766
2025,4654,4812,Q122828,Peter Malama,Q372608,University of Basel,Switzerland,1,Did Peter Malama attend University of Basel?,Peter Malama attended University of Basel.,766
2026,4661,4819,Q122837,Pierre Weiss,Q691686,Geneva Graduate Institute,Switzerland,0,Did Pierre Weiss attend Geneva Graduate Institute?,Pierre Weiss attended Geneva Graduate Institute.,767
2027,4660,4818,Q122837,Pierre Weiss,Q503473,University of Geneva,Switzerland,1,Did Pierre Weiss attend University of Geneva?,Pierre Weiss attended University of Geneva.,767
2028,4667,4825,Q122873,Beat Vonlanthen,Q1513240,Oeschger Centre for Climate Change Research,Switzerland,0,Did Beat Vonlanthen attend Oeschger Centre for Climate Change Research?,Beat Vonlanthen attended Oeschger Centre for Climate Change Research.,768
2029,4666,4824,Q122873,Beat Vonlanthen,Q36188,University of Fribourg,Switzerland,1,Did Beat Vonlanthen attend University of Fribourg?,Beat Vonlanthen attended University of Fribourg.,768
2030,4673,4831,Q122938,Anne-Catherine Lyon,Q372608,University of Basel,Switzerland,0,Did Anne-Catherine Lyon attend University of Basel?,Anne-Catherine Lyon attended University of Basel.,769
2031,4672,4830,Q122938,Anne-Catherine Lyon,Q658975,University of Lausanne,Switzerland,1,Did Anne-Catherine Lyon attend University of Lausanne?,Anne-Catherine Lyon attended University of Lausanne.,769
2032,4679,4837,Q122991,Simonetta Sommaruga,Q673354,University of St. Gallen,Switzerland,0,Did Simonetta Sommaruga attend University of St. Gallen?,Simonetta Sommaruga attended University of St. Gallen.,770
2033,4678,4836,Q122991,Simonetta Sommaruga,Q36188,University of Fribourg,Switzerland,1,Did Simonetta Sommaruga attend University of Fribourg?,Simonetta Sommaruga attended University of Fribourg.,770
2034,4685,4843,Q105663,Stephan Toscani,Q314089,Munich University of Applied Sciences,Germany,0,Did Stephan Toscani attend Munich University of Applied Sciences?,Stephan Toscani attended Munich University of Applied Sciences.,771
2035,4684,4842,Q105663,Stephan Toscani,Q700758,Saarland University,Germany,1,Did Stephan Toscani attend Saarland University?,Stephan Toscani attended Saarland University.,771
2036,4693,4852,Q105676,Karl Lauterbach,Q49087,Fisk University,United States of America,0,Did Karl Lauterbach attend Fisk University?,Karl Lauterbach attended Fisk University.,772
2037,4694,4853,Q105676,Karl Lauterbach,Q7896150,University of Plano,United States of America,0,Did Karl Lauterbach attend University of Plano?,Karl Lauterbach attended University of Plano.,772
2038,4695,4854,Q105676,Karl Lauterbach,Q5738742,Heritage Christian University,United States of America,0,Did Karl Lauterbach attend Heritage Christian University?,Karl Lauterbach attended Heritage Christian University.,772
2039,4696,4855,Q105676,Karl Lauterbach,Q5158999,Concordia University Portland,United States of America,0,Did Karl Lauterbach attend Concordia University Portland?,Karl Lauterbach attended Concordia University Portland.,772
2040,4689,4848,Q105676,Karl Lauterbach,Q13371,Harvard University,United States of America,1,Did Karl Lauterbach attend Harvard University?,Karl Lauterbach attended Harvard University.,772
2041,4690,4849,Q105676,Karl Lauterbach,Q317032,University of Düsseldorf,Germany,1,Did Karl Lauterbach attend University of Düsseldorf?,Karl Lauterbach attended University of Düsseldorf.,772
2042,4691,4850,Q105676,Karl Lauterbach,Q183170,University of Texas at San Antonio,United States of America,1,Did Karl Lauterbach attend University of Texas at San Antonio?,Karl Lauterbach attended University of Texas at San Antonio.,772
2043,4692,4851,Q105676,Karl Lauterbach,Q273263,RWTH Aachen University,Germany,1,Did Karl Lauterbach attend RWTH Aachen University?,Karl Lauterbach attended RWTH Aachen University.,772
2044,4699,4858,Q105813,Gerhard Schindler,Q17123243,Politechnical Institute of Koethen,Germany,0,Did Gerhard Schindler attend Politechnical Institute of Koethen?,Gerhard Schindler attended Politechnical Institute of Koethen.,773
2045,4698,4857,Q105813,Gerhard Schindler,Q700758,Saarland University,Germany,1,Did Gerhard Schindler attend Saarland University?,Gerhard Schindler attended Saarland University.,773
2046,4704,4864,Q106033,Bijan Djir-Sarai,Q1622069,college 21,Germany,0,Did Bijan Djir-Sarai attend college 21?,Bijan Djir-Sarai attended college 21.,774
2047,4703,4863,Q106033,Bijan Djir-Sarai,Q54096,University of Cologne,Germany,1,Did Bijan Djir-Sarai attend University of Cologne?,Bijan Djir-Sarai attended University of Cologne.,774
2048,4710,4870,Q106042,Jürgen Walter,Q1233544,Stuttgart Media University,Germany,0,Did Jürgen Walter attend Stuttgart Media University?,Jürgen Walter attended Stuttgart Media University.,775
2049,4709,4869,Q106042,Jürgen Walter,Q317070,University of Mannheim,Germany,1,Did Jürgen Walter attend University of Mannheim?,Jürgen Walter attended University of Mannheim.,775
2050,4716,4876,Q106206,Tarek Al-Wazir,Q878170,University of Applied Sciences Bingen,Germany,0,Did Tarek Al-Wazir attend University of Applied Sciences Bingen?,Tarek Al-Wazir attended University of Applied Sciences Bingen.,776
2051,4715,4875,Q106206,Tarek Al-Wazir,Q50662,Goethe University Frankfurt,Germany,1,Did Tarek Al-Wazir attend Goethe University Frankfurt?,Tarek Al-Wazir attended Goethe University Frankfurt.,776
2052,4722,4882,Q121853,Pirmin Bischof,Q2605456,Geneva Business School,Switzerland,0,Did Pirmin Bischof attend Geneva Business School?,Pirmin Bischof attended Geneva Business School.,777
2053,4721,4881,Q121853,Pirmin Bischof,Q659080,University of Bern,Switzerland,1,Did Pirmin Bischof attend University of Bern?,Pirmin Bischof attended University of Bern.,777
2054,4728,4888,Q121896,Alec von Graffenried,Q1622220,University of Applied Sciences of the Grisons,Switzerland,0,Did Alec von Graffenried attend University of Applied Sciences of the Grisons?,Alec von Graffenried attended University of Applied Sciences of the Grisons.,778
2055,4727,4887,Q121896,Alec von Graffenried,Q659080,University of Bern,Switzerland,1,Did Alec von Graffenried attend University of Bern?,Alec von Graffenried attended University of Bern.,778
2056,4734,4894,Q121901,Béatrice Métraux,Q689617,Università della Svizzera italiana,Switzerland,0,Did Béatrice Métraux attend Università della Svizzera italiana?,Béatrice Métraux attended Università della Svizzera italiana.,779
2057,4733,4893,Q121901,Béatrice Métraux,Q503473,University of Geneva,Switzerland,1,Did Béatrice Métraux attend University of Geneva?,Béatrice Métraux attended University of Geneva.,779
2058,4740,4900,Q122304,Nitish Kumar,Q17090521,Singhania University,India,0,Did Nitish Kumar attend Singhania University?,Nitish Kumar attended Singhania University.,780
2059,4739,4899,Q122304,Nitish Kumar,Q6973717,"National Institute of Technology, Patna",India,1,"Did Nitish Kumar attend National Institute of Technology, Patna?","Nitish Kumar attended National Institute of Technology, Patna.",780
2060,4746,4906,Q122715,Philippe Perrenoud,Q22533880,Batelle building D,Switzerland,0,Did Philippe Perrenoud attend Batelle building D?,Philippe Perrenoud attended Batelle building D.,781
2061,4745,4905,Q122715,Philippe Perrenoud,Q372608,University of Basel,Switzerland,1,Did Philippe Perrenoud attend University of Basel?,Philippe Perrenoud attended University of Basel.,781
2062,4752,4912,Q90260,Herbert Scheibner,Q2088264,Philosophisch-Theologische Hochschule Heiligenkreuz,Austria,0,Did Herbert Scheibner attend Philosophisch-Theologische Hochschule Heiligenkreuz?,Herbert Scheibner attended Philosophisch-Theologische Hochschule Heiligenkreuz.,782
2063,4751,4911,Q90260,Herbert Scheibner,Q165980,University of Vienna,Austria,1,Did Herbert Scheibner attend University of Vienna?,Herbert Scheibner attended University of Vienna.,782
2064,4758,4918,Q90381,Dorothee Stapelfeldt,Q1622083,Bonn-Rhein-Sieg University of Applied Sciences,Germany,0,Did Dorothee Stapelfeldt attend Bonn-Rhein-Sieg University of Applied Sciences?,Dorothee Stapelfeldt attended Bonn-Rhein-Sieg University of Applied Sciences.,783
2065,4757,4917,Q90381,Dorothee Stapelfeldt,Q156725,University of Hamburg,Germany,1,Did Dorothee Stapelfeldt attend University of Hamburg?,Dorothee Stapelfeldt attended University of Hamburg.,783
2066,4764,4924,Q90455,Friedbert Pflüger,Q1380223,Evangelical School of Social Work & Diakonie,Germany,0,Did Friedbert Pflüger attend Evangelical School of Social Work & Diakonie?,Friedbert Pflüger attended Evangelical School of Social Work & Diakonie.,784
2067,4763,4923,Q90455,Friedbert Pflüger,Q152171,University of Bonn,Germany,1,Did Friedbert Pflüger attend University of Bonn?,Friedbert Pflüger attended University of Bonn.,784
2068,4770,4930,Q90623,Thomas Bareiß,Q1540704,University of Applied Sciences Stuttgart,Germany,0,Did Thomas Bareiß attend University of Applied Sciences Stuttgart?,Thomas Bareiß attended University of Applied Sciences Stuttgart.,785
2069,4769,4929,Q90623,Thomas Bareiß,Q1262617,Ravensburg University of Cooperative Education,Germany,1,Did Thomas Bareiß attend Ravensburg University of Cooperative Education?,Thomas Bareiß attended Ravensburg University of Cooperative Education.,785
2070,4778,4939,Q90674,Monika Stolz,Q1622222,University of Applied Sciences Dresden,Germany,0,Did Monika Stolz attend University of Applied Sciences Dresden?,Monika Stolz attended University of Applied Sciences Dresden.,786
2071,4779,4940,Q90674,Monika Stolz,Q1391235,Fachhochschule Westküste,Germany,0,Did Monika Stolz attend Fachhochschule Westküste?,Monika Stolz attended Fachhochschule Westküste.,786
2072,4780,4941,Q90674,Monika Stolz,Q1622244,Eberswalde University for Sustainable Development,Germany,0,Did Monika Stolz attend Eberswalde University for Sustainable Development?,Monika Stolz attended Eberswalde University for Sustainable Development.,786
2073,4775,4935,Q90674,Monika Stolz,Q36188,University of Fribourg,Switzerland,1,Did Monika Stolz attend University of Fribourg?,Monika Stolz attended University of Fribourg.,786
2074,4776,4936,Q90674,Monika Stolz,Q153987,University of Freiburg,Germany,1,Did Monika Stolz attend University of Freiburg?,Monika Stolz attended University of Freiburg.,786
2075,4777,4937,Q90674,Monika Stolz,Q152171,University of Bonn,Germany,1,Did Monika Stolz attend University of Bonn?,Monika Stolz attended University of Bonn.,786
2076,4784,4945,Q90696,Georg Fahrenschon,Q1733921,Karlshochschule International University,Germany,0,Did Georg Fahrenschon attend Karlshochschule International University?,Georg Fahrenschon attended Karlshochschule International University.,787
2077,4785,4946,Q90696,Georg Fahrenschon,Q319333,University of Hildesheim,Germany,0,Did Georg Fahrenschon attend University of Hildesheim?,Georg Fahrenschon attended University of Hildesheim.,787
2078,4782,4943,Q90696,Georg Fahrenschon,Q55044,Ludwig Maximilian University of Munich,Germany,1,Did Georg Fahrenschon attend Ludwig Maximilian University of Munich?,Georg Fahrenschon attended Ludwig Maximilian University of Munich.,787
2079,4783,4944,Q90696,Georg Fahrenschon,Q616905,University of Augsburg,Germany,1,Did Georg Fahrenschon attend University of Augsburg?,Georg Fahrenschon attended University of Augsburg.,787
2080,4790,4951,Q90773,Frank Bsirske,Q1622179,Hochschule für Gestaltung Offenbach,Germany,0,Did Frank Bsirske attend Hochschule für Gestaltung Offenbach?,Frank Bsirske attended Hochschule für Gestaltung Offenbach.,788
2081,4789,4950,Q90773,Frank Bsirske,Q153006,Free University Berlin,Germany,1,Did Frank Bsirske attend Free University Berlin?,Frank Bsirske attended Free University Berlin.,788
2082,4796,4957,Q90784,Gesine Meißner,Q1622241,Hochschule für evangelische Kirchenmusik Bayreuth,Germany,0,Did Gesine Meißner attend Hochschule für evangelische Kirchenmusik Bayreuth?,Gesine Meißner attended Hochschule für evangelische Kirchenmusik Bayreuth.,789
2083,4795,4956,Q90784,Gesine Meißner,Q678982,Leibniz University Hannover,Germany,1,Did Gesine Meißner attend Leibniz University Hannover?,Gesine Meißner attended Leibniz University Hannover.,789
2084,4803,4964,Q90833,Thomas Oppermann,Q1441203,University of Education Freiburg,Germany,0,Did Thomas Oppermann attend University of Education Freiburg?,Thomas Oppermann attended University of Education Freiburg.,790
2085,4804,4965,Q90833,Thomas Oppermann,Q447354,Clausthal University of Technology,Germany,0,Did Thomas Oppermann attend Clausthal University of Technology?,Thomas Oppermann attended Clausthal University of Technology.,790
2086,4801,4962,Q90833,Thomas Oppermann,Q153978,University of Tübingen,Germany,1,Did Thomas Oppermann attend University of Tübingen?,Thomas Oppermann attended University of Tübingen.,790
2087,4802,4963,Q90833,Thomas Oppermann,Q152838,University of Göttingen,Germany,1,Did Thomas Oppermann attend University of Göttingen?,Thomas Oppermann attended University of Göttingen.,790
2088,4809,4970,Q106446,Laura Garavini,Q3908281,Pontifical Faculty of Theology of Sardinia,Italy,0,Did Laura Garavini attend Pontifical Faculty of Theology of Sardinia?,Laura Garavini attended Pontifical Faculty of Theology of Sardinia.,791
2089,4808,4969,Q106446,Laura Garavini,Q131262,University of Bologna,Italy,1,Did Laura Garavini attend University of Bologna?,Laura Garavini attended University of Bologna.,791
2090,4817,4978,Q106465,John Grisham,Q7427887,Savannah State University College of Sciences and Technology,United States of America,0,Did John Grisham attend Savannah State University College of Sciences and Technology?,John Grisham attended Savannah State University College of Sciences and Technology.,792
